,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_k,param_metric,param_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,split9_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
270,0.3179710626602173,0.0966240287738084,0.11569499969482422,0.00445194881876427,6,euclidean,10,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 10, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8505747126436781,0.8620689655172413,0.9310344827586207,0.7241379310344828,0.2988505747126437,0.10344827586206896,0.5057471264367817,0.6821316614420063,0.26841464734480314,307,0.5,0.4720077220077219,0.8537644787644787,0.8856548856548858,1.0,0.7739085239085239,0.446985446985447,0.13305613305613304,0.16632016632016633,0.7359667359667359,0.5967664092664092,0.28469842657542654,270,0.5,0.5,0.5357142857142857,0.5,0.5384615384615384,0.7692307692307692,0.42567567567567566,0.20738045738045738,0.15592515592515593,0.6777546777546778,0.48101425601425596,0.176853031694827,411,0.14772727272727273,0.21271470465018852,0.6269480519480519,0.81710615280595,1.0,0.6890671639310477,0.14146052394542472,0.09893550320531816,0.11094796008589113,0.25523621677467834,0.4100143550073823,0.3207409157861696,314,0.0,0.0,0.13333333333333333,0.0,0.14285714285714288,0.7000000000000001,0.0,0.03174603174603175,0.07142857142857142,0.35820895522388063,0.14375740345889604,0.21352928077928246,360
302,0.31974096298217775,0.09749233961795098,0.11476292610168456,0.0040094061948223415,7,cityblock,13,uniform,"{'k': 7, 'metric': 'cityblock', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8620689655172413,0.8850574712643678,0.9310344827586207,0.7471264367816092,0.26436781609195403,0.04597701149425287,0.5057471264367817,0.6786833855799373,0.28862630803507056,355,0.5384615384615384,0.48359073359073346,0.8851351351351351,0.9282744282744283,1.0,0.7946985446985447,0.41839916839916835,0.1424116424116424,0.03898128898128897,0.7354469854469854,0.5965399465399466,0.31299295450991577,271,0.5,0.5,0.5357142857142857,0.5384615384615384,0.6153846153846154,0.7692307692307692,0.4391891891891892,0.18711018711018712,0.15384615384615385,0.6777546777546778,0.49166914166914166,0.18462848780730706,262,0.2132867132867133,0.23921240050272305,0.7211399711399711,0.863678653838452,1.0,0.7240793577813747,0.13889198431801492,0.10017620004411834,0.11694355251524037,0.25523621677467834,0.4372645050201286,0.330020224795754,263,0.0,0.0,0.13333333333333333,0.14285714285714288,0.375,0.7000000000000001,0.0,0.030303030303030304,0.08791208791208792,0.35820895522388063,0.1827614549629475,0.21719896668505176,138
389,0.33897221088409424,0.14743613886479295,0.11546149253845214,0.003860893502026551,8,euclidean,13,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8409090909090909,0.8620689655172413,0.8850574712643678,0.9425287356321839,0.735632183908046,0.27586206896551724,0.16091954022988506,0.5402298850574713,0.6936389759665621,0.2605998416488583,118,0.5,0.47779922779922773,0.9305019305019305,0.9303534303534303,1.0,0.8222453222453221,0.39293139293139295,0.12214137214137213,0.03638253638253638,0.7427234927234927,0.5955078705078705,0.32584506312762707,272,0.5,0.5,0.5,0.5384615384615384,0.6153846153846154,0.8076923076923077,0.43243243243243246,0.19386694386694386,0.0945945945945946,0.6980249480249481,0.4880457380457381,0.2024570717088336,309,0.14772727272727273,0.23863636363636362,0.7917869167869167,0.8648332215971473,1.0,0.7521825119828751,0.13844682027865068,0.10160948343501802,0.10572516718668327,0.26177884615384617,0.44027266037847734,0.3449942093622726,258,0.0,0.0,0.0,0.14285714285714288,0.375,0.761904761904762,0.0,0.03076923076923077,0.0,0.375,0.16855311355311353,0.244745225521582,196
128,0.2646873950958252,0.05673582573708588,0.11649577617645264,0.004796711946628752,4,cityblock,13,uniform,"{'k': 4, 'metric': 'cityblock', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8620689655172413,0.8850574712643678,0.9310344827586207,0.7471264367816092,0.26436781609195403,0.08045977011494253,0.5172413793103449,0.6832810867293626,0.2804551262313168,296,0.5384615384615384,0.48359073359073346,0.8851351351351351,0.9282744282744283,1.0,0.7785862785862786,0.41839916839916835,0.13305613305613306,0.057172557172557176,0.7323284823284824,0.5955004455004456,0.31004560002212506,273,0.5,0.5,0.5357142857142857,0.5384615384615384,0.6153846153846154,0.7692307692307692,0.4391891891891892,0.18711018711018712,0.2692307692307692,0.6845114345114345,0.5038832788832789,0.16652318613967376,96,0.2132867132867133,0.23921240050272305,0.7211399711399711,0.863678653838452,1.0,0.7203772900924325,0.13889198431801492,0.09880417672850299,0.10417232686524425,0.25284379702984355,0.43524073138018976,0.3312296899850548,267,0.0,0.0,0.13333333333333333,0.14285714285714288,0.375,0.7000000000000001,0.0,0.030303030303030304,0.14893617021276595,0.36363636363636365,0.18940660403426363,0.21572992048555314,115
329,0.28491930961608886,0.083833804821238,0.1152634859085083,0.004121351682388504,7,euclidean,11,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 11, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8620689655172413,0.896551724137931,0.9310344827586207,0.7126436781609196,0.2988505747126437,0.10344827586206896,0.5057471264367817,0.6855799373040752,0.2714985600874737,266,0.5,0.46573359073359066,0.8503861003861003,0.8825363825363826,1.0,0.7972972972972973,0.4345114345114345,0.12318087318087317,0.1652806652806653,0.7359667359667359,0.5954893079893079,0.2883541284173941,274,0.5,0.5,0.5357142857142857,0.5384615384615384,0.6538461538461539,0.7692307692307692,0.4189189189189189,0.20738045738045738,0.15592515592515593,0.6777546777546778,0.4957231957231957,0.18463756334274994,195,0.14772727272727273,0.21185064935064934,0.6412337662337662,0.8157235484821692,1.0,0.7054065197840436,0.1375591598916661,0.09732700089857838,0.10594845508638612,0.25523621677467834,0.41180125892292097,0.32401403580028404,308,0.0,0.0,0.13333333333333333,0.14285714285714288,0.47058823529411764,0.7000000000000001,0.0,0.03174603174603175,0.07142857142857142,0.35820895522388063,0.19081622698830775,0.228025088613142,109
99,0.2573077201843262,0.07180273377714162,0.1156008243560791,0.0033136213154092414,3,euclidean,13,uniform,"{'k': 3, 'metric': 'euclidean', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8409090909090909,0.8620689655172413,0.8850574712643678,0.9425287356321839,0.735632183908046,0.27586206896551724,0.06896551724137931,0.5057471264367817,0.6809952978056426,0.28208510763065425,320,0.5,0.47779922779922773,0.9305019305019305,0.9303534303534303,1.0,0.7884615384615385,0.45322245322245325,0.12577962577962576,0.04781704781704781,0.6990644490644491,0.5952999702999703,0.31618715687696664,275,0.5,0.5,0.5,0.5384615384615384,0.6153846153846154,0.8076923076923077,0.43243243243243246,0.19386694386694386,0.13565488565488565,0.6777546777546778,0.4901247401247401,0.192644532780053,279,0.14772727272727273,0.23863636363636362,0.7917869167869167,0.8648332215971473,1.0,0.7405260319053424,0.14264657028032168,0.09914111177855456,0.09551800593955723,0.22864275147928997,0.4349458246130767,0.3466716004659386,268,0.0,0.0,0.0,0.14285714285714288,0.375,0.761904761904762,0.0,0.03076923076923077,0.06896551724137932,0.35820895522388063,0.1737705607996395,0.2394966795605591,183
330,0.26427202224731444,0.04297546833094755,0.11736834049224854,0.005346293852417208,7,euclidean,12,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 12, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8409090909090909,0.8505747126436781,0.8735632183908046,0.9310344827586207,0.7701149425287356,0.3218390804597701,0.10344827586206896,0.5517241379310345,0.6936389759665622,0.2635238974309891,89,0.5,0.47779922779922773,0.8489382239382239,0.917879417879418,1.0,0.7941787941787941,0.4158004158004158,0.1164241164241164,0.16891891891891891,0.7125779625779627,0.5952517077517079,0.29184077025169963,276,0.5,0.5,0.5,0.5,0.5769230769230769,0.7692307692307692,0.4527027027027027,0.2208939708939709,0.15592515592515593,0.7047817047817049,0.4880457380457381,0.1781666573263887,309,0.14772727272727273,0.23863636363636362,0.6650432900432899,0.8293080180557495,1.0,0.7495815279173601,0.14545255787680472,0.09567737008535954,0.10169405609514502,0.23716346153846155,0.42102839179758067,0.33089684523607665,290,0.0,0.0,0.0,0.0,0.2666666666666667,0.7000000000000001,0.0,0.03278688524590164,0.07142857142857142,0.38095238095238093,0.14518345042935207,0.22397109312121785,348
447,0.3944105625152588,0.14089372022954658,0.11508820056915284,0.0049413357337478115,9,euclidean,13,uniform,"{'k': 9, 'metric': 'euclidean', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8409090909090909,0.8620689655172413,0.8735632183908046,0.9425287356321839,0.735632183908046,0.25287356321839083,0.1724137931034483,0.5402298850574713,0.6913401253918495,0.26123244807931156,143,0.5,0.47779922779922773,0.9305019305019305,0.9303534303534303,0.998960498960499,0.801975051975052,0.4282744282744283,0.12422037422037421,0.03638253638253638,0.7177754677754677,0.5946242946242946,0.3209928337832959,277,0.5,0.5,0.5,0.5384615384615384,0.5769230769230769,0.8076923076923077,0.43243243243243246,0.18035343035343035,0.10135135135135136,0.6980249480249481,0.48352390852390864,0.2010547986986057,381,0.14772727272727273,0.23863636363636362,0.7917869167869167,0.8648332215971473,0.9890109890109888,0.7429018251262058,0.14145445047871763,0.09914111177855456,0.10244530248110238,0.2416846546310832,0.4359622108254353,0.3437722913938674,265,0.0,0.0,0.0,0.14285714285714288,0.2666666666666667,0.761904761904762,0.0,0.029850746268656716,0.0,0.375,0.15762793176972284,0.23771170751613416,243
244,0.22156260013580323,0.05455578364790535,0.11630790233612061,0.002211195288702558,6,cityblock,13,uniform,"{'k': 6, 'metric': 'cityblock', 'neighbors': 13, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8620689655172413,0.8850574712643678,0.9310344827586207,0.7471264367816092,0.26436781609195403,0.06896551724137931,0.5287356321839081,0.6832810867293626,0.28228637418864355,296,0.5384615384615384,0.48359073359073346,0.8851351351351351,0.9282744282744283,1.0,0.7785862785862786,0.4282744282744283,0.13305613305613306,0.0524948024948025,0.7146569646569647,0.5942530442530443,0.30958059317375497,278,0.5,0.5,0.5357142857142857,0.5384615384615384,0.6153846153846154,0.7692307692307692,0.4391891891891892,0.18711018711018712,0.23076923076923078,0.6912681912681913,0.5007128007128008,0.17297839566769116,136,0.2132867132867133,0.23921240050272305,0.7211399711399711,0.863678653838452,1.0,0.7203772900924325,0.14230233256888847,0.09880417672850299,0.10615418366360709,0.23944135581061696,0.4344397077631907,0.3314928967162631,269,0.0,0.0,0.13333333333333333,0.14285714285714288,0.375,0.7000000000000001,0.0,0.030303030303030304,0.12903225806451615,0.36923076923076925,0.1879756533788792,0.21664751016903896,118
95,0.24103639125823975,0.05128475741094575,0.11435225009918212,0.003650120563003561,3,euclidean,9,uniform,"{'k': 3, 'metric': 'euclidean', 'neighbors': 9, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8505747126436781,0.9540229885057471,0.9425287356321839,0.6436781609195402,0.25287356321839083,0.08045977011494253,0.5172413793103449,0.6786833855799373,0.28775527425799524,355,0.5,0.4720077220077219,0.859073359073359,0.8918918918918919,1.0,0.7879417879417879,0.4511434511434511,0.12785862785862784,0.045738045738045734,0.8061330561330562,0.5941787941787942,0.3112005871845547,279,0.5,0.5,0.5357142857142857,0.5,0.8461538461538461,0.8076923076923077,0.4417879417879418,0.18035343035343035,0.14241164241164242,0.6845114345114345,0.5138624888624888,0.21939173681018243,37,0.14772727272727273,0.21271470465018852,0.6253607503607503,0.7957559681697614,1.0,0.7197377024963233,0.13973788768309317,0.10271296179558667,0.09617729493585395,0.3330767593062675,0.4173001302125098,0.31910338837411584,301,0.0,0.0,0.13333333333333333,0.0,0.8181818181818181,0.761904761904762,0.1142857142857143,0.029850746268656716,0.06976744186046512,0.36363636363636365,0.22909601794711132,0.2989815160920532,44
37,0.22217350006103515,0.04840859721281669,0.11376476287841797,0.0042954991530515,2,euclidean,9,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 9, 'weights': 'uniform'}",0.8522727272727273,0.8409090909090909,0.8522727272727273,0.8505747126436781,0.9540229885057471,0.9425287356321839,0.6436781609195402,0.25287356321839083,0.08045977011494253,0.5172413793103449,0.6786833855799373,0.28775527425799524,355,0.5,0.4720077220077219,0.859073359073359,0.8918918918918919,1.0,0.7879417879417879,0.4511434511434511,0.12785862785862784,0.044698544698544694,0.8061330561330562,0.594074844074844,0.3113838847150738,280,0.5,0.5,0.5357142857142857,0.5,0.8461538461538461,0.8076923076923077,0.4417879417879418,0.18035343035343035,0.14241164241164242,0.6845114345114345,0.5138624888624888,0.21939173681018243,37,0.14772727272727273,0.21271470465018852,0.6253607503607503,0.7957559681697614,1.0,0.7197377024963233,0.13973788768309317,0.10271296179558667,0.0929710651859193,0.3330767593062675,0.41697950723751626,0.31942732566460263,302,0.0,0.0,0.13333333333333333,0.0,0.8181818181818181,0.761904761904762,0.1142857142857143,0.029850746268656716,0.06976744186046512,0.36363636363636365,0.22909601794711132,0.2989815160920532,44
