,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_k,param_metric,param_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,split9_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
403,0.5410038232803345,0.13895841071338963,0.219701886177063,0.010792483140015612,8,euclidean,27,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 27, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6624203821656051,0.34394904458598724,0.23717948717948717,0.8782051282051282,0.7249142577168055,0.22612222213671032,58,0.5217391304347826,0.06473069435431537,0.30613238157040884,0.512816353017521,0.8097014925373135,0.5655418559377028,0.5146009085009734,0.23684210526315794,0.6137626675384111,0.824288983327885,0.49701565724824714,0.2270183054903802,1,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.4961064243997404,0.3737468671679198,0.4807126511932004,0.7487741091860085,0.5121079182381651,0.08787613194582282,4,0.18360564940459706,0.12129521670850679,0.1246657972173468,0.19637437378723177,0.5356403636191224,0.26683009413042835,0.151057573556158,0.11266472502861022,0.19578864651407996,0.4305315802210213,0.23184540201871026,0.13502458299553752,10,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1846153846153846,0.16260162601626016,0.24203821656050956,0.5777777777777778,0.12503663383032654,0.17422245384498816,28
404,0.5131367444992065,0.14345829430009963,0.2220902442932129,0.011068976419411514,8,euclidean,28,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 28, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.6942675159235668,0.34394904458598724,0.25,0.8461538461538461,0.7255389514943655,0.22034588193089907,44,0.5217391304347826,0.0637573004542505,0.300454250486697,0.5003244646333549,0.8431213497728748,0.5715444516547696,0.522874756651525,0.23339598997493738,0.5706113108859104,0.827721477607061,0.49555444825561634,0.23178447118343826,2,0.5,0.5,0.5,0.5,0.5,0.5,0.4607397793640493,0.3566729323308271,0.45227198430859755,0.7839163125204315,0.5053601008523906,0.1023147801818424,24,0.18360564940459706,0.12175284931235951,0.12438552860905237,0.1909373761415501,0.5514718025771821,0.26909850501716537,0.15235215902746368,0.10579083616616915,0.18248401252470714,0.40280462828891583,0.22846833470691622,0.1360058277141005,11,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1487603305785124,0.2251655629139073,0.5714285714285715,0.10564655760321022,0.1732320716840056,99
287,0.5329596519470214,0.13501138350201156,0.22115230560302734,0.011152228963233226,6,euclidean,27,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 27, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6624203821656051,0.34394904458598724,0.23717948717948717,0.7307692307692307,0.7101706679732158,0.22038036409570197,310,0.5217391304347826,0.06586632057105775,0.3058079169370539,0.512816353017521,0.8097014925373135,0.5655418559377028,0.5146009085009734,0.23684210526315794,0.6137626675384111,0.7914351095129127,0.49381138602508867,0.2222586009673193,3,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.4961064243997404,0.3737468671679198,0.4807126511932004,0.7701863354037267,0.514249140859937,0.09368558095211733,2,0.18360564940459706,0.12131511067367245,0.1246657972173468,0.19637437378723177,0.5356403636191224,0.26683009413042835,0.151057573556158,0.11266472502861022,0.19578864651407996,0.3117262219092883,0.21996685558405354,0.12157538043848934,36,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1846153846153846,0.16260162601626016,0.24203821656050956,0.475,0.11475885605254876,0.14831659425538282,57
463,0.6641450166702271,0.16993474963486346,0.2177173376083374,0.012598573261288413,9,euclidean,29,uniform,"{'k': 9, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6687898089171974,0.34394904458598724,0.24358974358974358,0.8653846153846154,0.7249101747509391,0.22373622291935627,61,0.5217391304347826,0.060837118754055806,0.2970473718364698,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.4753406878650227,0.2393483709273183,0.6328865642366787,0.7289964040536123,0.49036323775044355,0.2240027568841515,4,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.46382219338092145,0.3908208020050125,0.502451781627983,0.5434782608695652,0.49223121683182647,0.038722540258754885,130,0.18360564940459706,0.1216365972779489,0.12959086341468512,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.13965480844381575,0.10706183793135425,0.20184907546226888,0.29485257371314344,0.21933920576709243,0.12615294378688469,40,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.13333333333333333,0.176,0.2531645569620253,0.16,0.0805831223628692,0.0896962201135083,274
461,0.5287604331970215,0.1550836967401966,0.22102603912353516,0.01198595706119969,9,euclidean,27,uniform,"{'k': 9, 'metric': 'euclidean', 'neighbors': 27, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6624203821656051,0.34394904458598724,0.3141025641025641,0.8461538461538461,0.729401437203985,0.20813294638075974,12,0.5217391304347826,0.06473069435431537,0.3058079169370539,0.512816353017521,0.8097014925373135,0.5655418559377028,0.5146009085009734,0.23339598997493735,0.5357960117685517,0.830009807126512,0.48941401605896634,0.22547186365634234,5,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.4961064243997404,0.3737468671679198,0.41794704151683554,0.7839163125204315,0.5093455776039709,0.10143735287183468,11,0.18360564940459706,0.12129521670850679,0.1246657972173468,0.19637437378723177,0.5356403636191224,0.26683009413042835,0.151057573556158,0.11218020347531828,0.17470366741077076,0.40344913667568133,0.22698020759851611,0.1319591366652568,18,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1846153846153846,0.16260162601626016,0.19548872180451127,0.5714285714285715,0.11974676371980611,0.1699470952526849,40
344,0.6505254983901978,0.21595264883972357,0.22147228717803955,0.01068599938702955,7,euclidean,26,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 26, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.6687898089171974,0.3630573248407643,0.2564102564102564,0.8846153846153846,0.7293891883063857,0.2186552687760802,13,0.5217391304347826,0.08371187540558078,0.2774172615184945,0.5042180402336146,0.8011031797534068,0.5587280986372486,0.49399740428293315,0.23684210526315794,0.569467146126185,0.8419418110493626,0.48891660527047665,0.225222324181218,6,0.5,0.5,0.5,0.5,0.5,0.5,0.46382219338092145,0.3850250626566416,0.4560313828048381,0.7884929715593332,0.5093371610401733,0.09940708127853076,12,0.18360564940459706,0.12151846751403018,0.13044779525003514,0.17806710632799577,0.5098186151912479,0.23374024447768968,0.14199753770916057,0.10725156075261767,0.18107006502715797,0.4670327993897788,0.2254549841044311,0.13639080612149476,21,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666669,0.22666666666666668,0.6250000000000001,0.11516666666666668,0.18839445910700833,55
405,0.5348662376403809,0.151885388664158,0.2218388319015503,0.01258338715812089,8,euclidean,29,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6751592356687898,0.34394904458598724,0.25,0.8653846153846154,0.726188143067124,0.2222067999722417,34,0.5217391304347826,0.05986372485399092,0.2973718364698248,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.5196301103179755,0.2440476190476191,0.5693036940176528,0.7291598561621445,0.4888552700700487,0.22062455423942096,7,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.48556132381570405,0.3908208020050125,0.45227198430859755,0.5434782608695652,0.48938715014336626,0.039551433938771835,162,0.18360564940459706,0.1216365972779489,0.1320063223518832,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.1539500525631464,0.10729610456580269,0.1822068511198946,0.2948525737131435,0.21906948030195275,0.12556420142521305,42,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16393442622950818,0.176,0.2251655629139073,0.16,0.08084333224767488,0.08702759768079305,273
345,0.6053423881530762,0.2015243790083077,0.22028732299804688,0.011961949919426946,7,euclidean,27,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 27, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6624203821656051,0.34394904458598724,0.23717948717948717,0.7307692307692307,0.7101706679732158,0.22038036409570197,310,0.5217391304347826,0.06310837118754055,0.3058079169370539,0.512816353017521,0.8097014925373135,0.5655418559377028,0.5146009085009734,0.23684210526315794,0.5668519123896698,0.7912716574043805,0.4888281703610097,0.2206712444839299,8,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.4961064243997404,0.3737468671679198,0.44475318731611635,0.7701863354037267,0.5106531944722287,0.09557487321410495,7,0.18360564940459706,0.12125667215099831,0.1246657972173468,0.19637437378723177,0.5356403636191224,0.26683009413042835,0.151057573556158,0.11266472502861022,0.18079018368109617,0.311463441211725,0.2184348873787314,0.12194091407809411,45,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.1846153846153846,0.16260162601626016,0.22222222222222224,0.475,0.11277725661872004,0.14672668244365064,66
231,0.5564361572265625,0.11533144742195726,0.2242974281311035,0.01152080955361333,5,euclidean,29,uniform,"{'k': 5, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6751592356687898,0.34394904458598724,0.21794871794871795,0.8525641025641025,0.7217009635799445,0.22840855120193213,132,0.5217391304347826,0.06035042180402336,0.29688513951979234,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.5196301103179755,0.2440476190476191,0.5581889506374632,0.7388035305655443,0.4887081631723696,0.22126546429640112,9,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.48556132381570405,0.3908208020050125,0.5413533834586466,0.5,0.49394746397141454,0.0373429147718128,120,0.18360564940459706,0.1216365972779489,0.13190705691610793,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.1539500525631464,0.10729610456580269,0.1668672355881315,0.25201761864165956,0.21324209669805047,0.12411692909234014,61,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16393442622950818,0.176,0.2738095238095238,0.0,0.06970772833723653,0.09548556015286341,312
402,0.5225054740905761,0.13630417278395282,0.2203165054321289,0.010645834797714315,8,euclidean,26,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 26, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.6687898089171974,0.3630573248407643,0.2564102564102564,0.8461538461538461,0.7255430344602318,0.21621566778172913,43,0.5217391304347826,0.0843608046722907,0.2774172615184945,0.5042180402336146,0.8011031797534068,0.5587280986372486,0.49399740428293315,0.23699874686716796,0.569467146126185,0.834096109839817,0.48821259223659413,0.22386685054585773,10,0.5,0.5,0.5,0.5,0.5,0.5,0.46382219338092145,0.3850250626566416,0.4560313828048381,0.7839163125204315,0.5088794951362832,0.09812304896576433,13,0.18360564940459706,0.12151846751403018,0.13044779525003514,0.17806710632799577,0.5098186151912479,0.23374024447768968,0.14199753770916057,0.10729239041128173,0.18107006502715797,0.4046980154823831,0.2192255886795579,0.12625174810149667,41,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.16666666666666669,0.22666666666666668,0.5714285714285715,0.10980952380952383,0.17403523504896576,76
57,0.33167424201965334,0.048845937420119626,0.22574207782745362,0.007288190477963873,2,euclidean,29,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6751592356687898,0.34394904458598724,0.24358974358974358,0.8525641025641025,0.7242650661440471,0.2228144811505928,75,0.5217391304347826,0.06067488643737833,0.2973718364698248,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.5196301103179755,0.2440476190476191,0.4973847662634848,0.7930696305982348,0.48813547089657955,0.22681541828769722,11,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.48556132381570405,0.3908208020050125,0.466492317750899,0.5,0.48646135740063984,0.03448329852583528,212,0.18360564940459706,0.12167458061592465,0.1320063223518832,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.1539500525631464,0.10729610456580269,0.1533306597453295,0.46890147363293144,0.23359054949027258,0.1466912945014121,2,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16393442622950818,0.176,0.2337662337662338,0.0,0.06570339933290753,0.0873339714875585,333
115,0.4684633731842041,0.28660782958100284,0.22610075473785402,0.00951067618471691,3,euclidean,29,uniform,"{'k': 3, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6751592356687898,0.34394904458598724,0.24358974358974358,0.8525641025641025,0.7242650661440471,0.2228144811505928,75,0.5217391304347826,0.06067488643737833,0.29656067488643734,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.5196301103179755,0.2440476190476191,0.4973847662634848,0.7930696305982348,0.4880543547382408,0.22688376146796896,12,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.48556132381570405,0.3908208020050125,0.466492317750899,0.5,0.48646135740063984,0.03448329852583528,212,0.18360564940459706,0.12167458061592465,0.12949159797890986,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.1539500525631464,0.10729610456580269,0.1533306597453295,0.46890147363293144,0.23333907705297524,0.1468672744159141,3,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16393442622950818,0.176,0.2337662337662338,0.0,0.06570339933290753,0.0873339714875585,333
173,0.5949110507965087,0.16181901878090518,0.2254542589187622,0.008523367992638406,4,euclidean,29,uniform,"{'k': 4, 'metric': 'euclidean', 'neighbors': 29, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8598726114649682,0.6751592356687898,0.34394904458598724,0.24358974358974358,0.8525641025641025,0.7242650661440471,0.2228144811505928,75,0.5217391304347826,0.05937702790395847,0.29574951330304994,0.5116807268007787,0.8491239454899415,0.5866320571057755,0.5196301103179755,0.2440476190476191,0.4978751225890814,0.7930696305982348,0.4878924883591198,0.22719901062859676,13,0.5,0.5,0.5,0.5,0.5,0.5217391304347826,0.48556132381570405,0.3908208020050125,0.466492317750899,0.5,0.48646135740063984,0.03448329852583528,212,0.18360564940459706,0.1216365972779489,0.13187437351554016,0.18975726151051003,0.5535085174743694,0.27187487303823155,0.1539500525631464,0.10729610456580269,0.15369765196589388,0.46890147363293144,0.23361025549489717,0.14668330126268583,1,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16393442622950818,0.176,0.2337662337662338,0.0,0.06570339933290753,0.0873339714875585,333
230,0.43071234226226807,0.09377762969318189,0.2230241060256958,0.010572791949125013,5,euclidean,28,uniform,"{'k': 5, 'metric': 'euclidean', 'neighbors': 28, 'weights': 'uniform'}",0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.8535031847133758,0.6942675159235668,0.34394904458598724,0.21794871794871795,0.8525641025641025,0.722974848930263,0.22771809713165117,98,0.5217391304347826,0.07154445165476961,0.300454250486697,0.5003244646333549,0.8431213497728748,0.5715444516547696,0.522874756651525,0.23762531328320805,0.5541026479241582,0.7461588754494933,0.4869489691945633,0.2186087721259737,14,0.5,0.5,0.5,0.5,0.5,0.5,0.4607397793640493,0.3566729323308271,0.5413533834586466,0.5,0.48587660951535233,0.04668984256418808,230,0.18360564940459706,0.12183951398338344,0.12438552860905237,0.1909373761415501,0.5514718025771821,0.26909850501716537,0.15235215902746368,0.10558431135131464,0.16606972747061713,0.2628994757521898,0.21282440493345156,0.12455205336741283,62,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1487603305785124,0.2738095238095238,0.0,0.05336809654991472,0.0899807940626009,393
