,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_k,param_metric,param_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,split9_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
275,5.433690357208252,0.259690760616377,0.09856646060943604,0.001606212508928171,6,euclidean,15,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 15, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.5142857142857142,0.2571428571428571,0.6857142857142857,0.7714285714285715,0.6892063492063493,0.164684815436561,109,0.5848214285714286,0.9107142857142858,0.9421296296296297,0.962962962962963,0.849537037037037,0.9027777777777778,0.4444444444444444,0.6342592592592592,0.6805555555555556,0.8240740740740741,0.7736276455026456,0.16736657103031954,11,0.5,0.5,0.5,0.5,0.5,0.5439814814814814,0.4652777777777778,0.5185185185185185,0.7083333333333333,0.5,0.523611111111111,0.06427353347703967,54,0.2708333333333333,0.6595238095238095,0.8333333333333333,0.8143939393939394,0.6243606138107417,0.6196581196581197,0.21928366174055827,0.3445378151260504,0.33594470046082947,0.6386363636363637,0.5360505690017079,0.21302849478172062,113,0.0,0.0,0.0,0.0,0.0,0.2,0.26086956521739135,0.38095238095238093,0.5217391304347827,0.0,0.1363561076604555,0.18424426337711158,177
197,3.970766377449036,0.6168849351666088,0.09251353740692139,0.002221453814046645,5,cityblock,24,uniform,"{'k': 5, 'metric': 'cityblock', 'neighbors': 24, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8,0.5428571428571428,0.34285714285714286,0.4857142857142857,0.7714285714285715,0.6834920634920636,0.15552996226128823,128,0.4642857142857143,0.9566326530612245,0.9814814814814815,0.9976851851851851,0.951388888888889,0.9768518518518519,0.5486111111111112,0.7060185185185186,0.34722222222222227,0.787037037037037,0.7717214663643235,0.230793391481011,12,0.5,0.5,0.5,0.5,0.5,0.5625,0.35185185185185186,0.4861111111111111,0.4027777777777778,0.5,0.48032407407407407,0.056238567653964545,326,0.20276251526251526,0.7301587301587301,0.9444444444444444,0.9861111111111112,0.9226190476190477,0.8944444444444444,0.3275913900913901,0.5317640692640693,0.18644245539406828,0.4861425339366516,0.6212480741726473,0.29859410781429435,5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.34285714285714286,0.18181818181818182,0.0,0.0746897546897547,0.12008579980208238,435
312,5.870717906951905,0.3492577330481944,0.10727651119232177,0.0028876784511816956,7,cityblock,23,uniform,"{'k': 7, 'metric': 'cityblock', 'neighbors': 23, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8285714285714286,0.8571428571428571,0.3142857142857143,0.34285714285714286,0.7714285714285715,0.7006349206349206,0.1881500824202297,73,0.6205357142857143,0.8698979591836735,0.8935185185185185,0.8518518518518519,0.9722222222222223,0.9999999999999999,0.7800925925925927,0.6643518518518519,0.31018518518518523,0.7453703703703703,0.770802626606198,0.192707753943318,13,0.5,0.5,0.5,0.5,0.5,0.625,0.7314814814814814,0.5555555555555556,0.3101851851851852,0.5,0.5222222222222223,0.10167914650516695,64,0.2951388888888889,0.4850340136054422,0.7225378787878788,0.6645833333333333,0.88125,1.0,0.5541666666666667,0.5601851851851851,0.18705561651840183,0.4252007654181567,0.5775152348403954,0.23751919497539653,33,0.0,0.0,0.0,0.0,0.0,0.4,0.6153846153846154,0.4,0.14814814814814814,0.0,0.15635327635327634,0.21821609207108367,114
286,4.969991779327392,1.3944442207092203,0.10046179294586181,0.001965069140206,6,euclidean,26,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 26, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7142857142857143,0.34285714285714286,0.37142857142857144,0.7714285714285715,0.6863492063492065,0.1659549429330149,118,0.5513392857142858,0.7908163265306123,1.0,1.0,0.8773148148148149,1.0,0.5833333333333334,0.7037037037037037,0.675925925925926,0.4953703703703704,0.7677803760393047,0.18491188112884727,14,0.5,0.5,0.5,0.5,0.5,0.5,0.5509259259259259,0.5740740740740741,0.5925925925925926,0.5,0.5217592592592593,0.034524126273152135,67,0.2708333333333333,0.4922889610389609,1.0,1.0,0.8723214285714286,1.0,0.30692791005291004,0.4580065359477124,0.31974921630094044,0.2352050727050727,0.5955332457950357,0.3148937977112269,12,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428571428575,0.41025641025641024,0.4210526315789474,0.0,0.11170233275496433,0.17391209916168845,285
346,5.998797821998596,0.3785030249521653,0.10763611793518066,0.0018440123044394434,7,euclidean,28,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 28, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8,0.37142857142857144,0.3142857142857143,0.7714285714285715,0.692063492063492,0.17540364850622991,100,0.4665178571428572,0.8801020408163266,0.962962962962963,0.9375,0.9421296296296297,0.986111111111111,0.7129629629629629,0.5138888888888888,0.6157407407407408,0.6458333333333333,0.7663749527588812,0.18808919229304402,15,0.5,0.5,0.5,0.5,0.5,0.5,0.6064814814814814,0.5486111111111112,0.5555555555555556,0.5,0.5210648148148148,0.035143280357999976,70,0.20305429864253394,0.680952380952381,0.8055555555555556,0.8392857142857143,0.915,0.9236111111111112,0.47517170329670333,0.30081744236156005,0.29166666666666663,0.3612577639751553,0.5796372636847381,0.2684384965649746,28,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.3888888888888889,0.4,0.0,0.11525252525252525,0.17624827008770116,271
202,4.022720551490783,1.5238977127684374,0.09548633098602295,0.004862485015778559,5,cityblock,29,uniform,"{'k': 5, 'metric': 'cityblock', 'neighbors': 29, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.22857142857142856,0.3142857142857143,0.37142857142857144,0.7714285714285715,0.6349206349206351,0.218674630682913,322,0.625,1.0,1.0,1.0,0.9467592592592593,0.8935185185185185,0.16666666666666669,0.6944444444444445,0.6388888888888888,0.6921296296296295,0.7657407407407408,0.2488007070692011,16,0.5,0.5,0.5,0.5,0.5,0.5,0.19212962962962962,0.5555555555555556,0.5046296296296297,0.5,0.4752314814814815,0.09578999064597567,355,0.41666666666666663,1.0,1.0,1.0,0.8508522727272727,0.6595238095238095,0.15982600732600732,0.39042304768111213,0.36862499060079706,0.41607142857142854,0.6261988223097095,0.2997093645470046,4,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.4,0.3529411764705882,0.0,0.08219066937119676,0.1489196613278314,395
397,6.684368205070496,0.4802431061999046,0.11684660911560059,0.0035957804783332183,8,euclidean,21,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 21, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.8,0.7714285714285715,0.8285714285714286,0.3142857142857143,0.42857142857142855,0.7714285714285715,0.7034920634920636,0.16891275639920278,58,0.3816964285714285,0.8545918367346939,0.9953703703703703,0.9930555555555556,0.9074074074074073,0.8055555555555556,0.7939814814814815,0.6759259259259259,0.5462962962962963,0.6944444444444444,0.764832530234316,0.1853472483550563,17,0.5,0.5,0.5,0.5,0.5625,0.5,0.712962962962963,0.5115740740740741,0.4537037037037037,0.5,0.524074074074074,0.06763221821746712,52,0.19318181818181818,0.548051948051948,0.9722222222222222,0.9659090909090909,0.9044117647058824,0.8125,0.4915329768270945,0.3484947514359279,0.29204545454545455,0.36730072463768115,0.5895650751517121,0.283086084893271,17,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.5714285714285715,0.3684210526315789,0.28571428571428575,0.0,0.14477861319966584,0.19587536470354852,151
400,6.613842892646789,0.42227691796169675,0.11514360904693603,0.0020502406908294688,8,euclidean,24,uniform,"{'k': 8, 'metric': 'euclidean', 'neighbors': 24, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8,0.8571428571428571,0.7714285714285715,0.5142857142857142,0.7714285714285715,0.7606349206349207,0.08601007165619534,2,0.5625,0.7551020408163266,0.951388888888889,0.9351851851851852,0.9074074074074074,0.8009259259259259,0.8587962962962963,0.6898148148148149,0.4189814814814815,0.7615740740740741,0.7641676114890401,0.16141956426715695,18,0.5,0.5,0.5,0.5,0.5,0.5625,0.6875,0.5,0.5092592592592593,0.5,0.5259259259259259,0.056944444444444436,48,0.24791666666666667,0.3926925608953259,0.9134615384615384,0.8552631578947368,0.7875,0.5470530626780626,0.7924603174603175,0.36348990683229815,0.21106706005286127,0.5692934782608695,0.5680197749202677,0.24561727631071648,50,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5454545454545454,0.0,0.31999999999999995,0.0,0.10876767676767676,0.1819338621895411,295
257,5.4365747451782225,0.5778364478594638,0.09995088577270508,0.002137511460008137,6,cityblock,26,uniform,"{'k': 6, 'metric': 'cityblock', 'neighbors': 26, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8,0.9142857142857143,0.5428571428571428,0.3142857142857143,0.7714285714285715,0.7234920634920635,0.16134637603994859,22,0.4241071428571428,0.9795918367346939,0.9305555555555556,1.0,0.9930555555555555,0.8078703703703703,0.9050925925925926,0.6064814814814815,0.2939814814814815,0.6851851851851852,0.762592120181406,0.23909482832270956,19,0.5,0.5,0.5,0.5,0.5,0.5625,0.8125,0.5277777777777778,0.29166666666666663,0.5,0.5194444444444445,0.1191452972292732,77,0.20833333333333331,0.9142857142857141,0.6805555555555556,1.0,0.9583333333333333,0.5075263278388278,0.793452380952381,0.464031862745098,0.18277900220396712,0.4161213786213786,0.6125418888869587,0.28597981047823595,8,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7692307692307693,0.3333333333333333,0.14285714285714288,0.0,0.14676434676434677,0.2360551274481253,144
222,3.9712312698364256,1.0295154673116613,0.09156632423400879,0.002370918440555091,5,euclidean,20,uniform,"{'k': 5, 'metric': 'euclidean', 'neighbors': 20, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7428571428571429,0.4857142857142857,0.2857142857142857,0.7714285714285715,0.6949206349206349,0.1614587694749431,92,0.625,0.903061224489796,0.9259259259259259,0.9953703703703703,0.8518518518518519,0.650462962962963,0.7662037037037037,0.5370370370370371,0.6550925925925926,0.7106481481481483,0.7620653817082388,0.14325039038468945,20,0.5,0.5,0.5,0.5,0.5,0.5,0.7893518518518519,0.5347222222222222,0.537037037037037,0.5,0.5361111111111112,0.0855930753868782,20,0.41666666666666663,0.6474025974025972,0.8212121212121213,0.9722222222222222,0.8214285714285714,0.3005369875222817,0.42045454545454547,0.25426005446166733,0.38257575757575757,0.4724754558204769,0.5509234979766908,0.2352178715506674,82,0.0,0.0,0.0,0.0,0.0,0.0,0.608695652173913,0.35714285714285715,0.3902439024390244,0.0,0.13560824117557946,0.21597587134378834,182
285,5.393796157836914,0.6875878448279638,0.09964110851287841,0.0025899129829558454,6,euclidean,25,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 25, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.8285714285714286,0.34285714285714286,0.2857142857142857,0.7714285714285715,0.6892063492063493,0.18870846391654378,109,0.5625,0.826530612244898,0.9467592592592593,0.9814814814814815,0.9583333333333334,0.9976851851851851,0.7407407407407407,0.6875,0.3333333333333333,0.5648148148148149,0.7599678760393046,0.21188790857421602,21,0.5,0.5,0.5,0.5,0.5,0.5,0.712962962962963,0.5740740740740741,0.3611111111111111,0.5,0.5148148148148148,0.08242301142321441,101,0.3194444444444444,0.48901098901098905,0.8730237154150198,0.9392361111111112,0.9166666666666666,0.9861111111111112,0.45739942528735633,0.394723092998955,0.18700702694871052,0.2464853896103896,0.5809107972604755,0.29738493032904306,25,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,0.41025641025641024,0.24242424242424243,0.0,0.12241092241092241,0.20093932130407258,235
365,6.667943096160888,0.36363385326422837,0.11437578201293945,0.0022427853855958033,8,cityblock,18,uniform,"{'k': 8, 'metric': 'cityblock', 'neighbors': 18, 'weights': 'uniform'}",0.7777777777777778,0.8,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7428571428571429,0.4857142857142857,0.4857142857142857,0.7714285714285715,0.714920634920635,0.1153285752626332,28,0.6026785714285714,0.9872448979591837,0.8518518518518519,0.9675925925925926,0.9791666666666666,0.8449074074074074,0.8125,0.46064814814814814,0.40046296296296297,0.6921296296296297,0.7599182728647015,0.20233783653189,22,0.5,0.5,0.5,0.5,0.5,0.5,0.6134259259259259,0.44675925925925924,0.44675925925925924,0.5,0.5006944444444444,0.04304622061288887,190,0.3125,0.948051948051948,0.698051948051948,0.9204545454545454,0.9241452991452992,0.5625,0.47342331581462016,0.25202020202020203,0.20172847985347986,0.38188170525127046,0.5674757443643312,0.2748285379502663,51,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.25,0.25,0.0,0.09,0.142828568570857,375
