,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_k,param_metric,param_neighbors,param_weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,split9_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,split5_test_balanced_accuracy,split6_test_balanced_accuracy,split7_test_balanced_accuracy,split8_test_balanced_accuracy,split9_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,split9_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,split5_test_f1,split6_test_f1,split7_test_f1,split8_test_f1,split9_test_f1,mean_test_f1,std_test_f1,rank_test_f1
84,1.2646930694580079,0.48194890844959604,0.04076275825500488,0.001777759156421546,3,cityblock,27,uniform,"{'k': 3, 'metric': 'cityblock', 'neighbors': 27, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.7333333333333333,0.8666666666666667,0.6,0.8,0.76625,0.06719710848607172,58,0.7179487179487178,0.6875,0.9375,1.0,1.0,1.0,0.6388888888888888,0.7222222222222222,0.5833333333333333,0.75,0.8037393162393162,0.1547920234737028,11,0.5,0.5,0.5,0.5,0.5,0.5,0.4583333333333333,0.6666666666666666,0.625,0.5,0.525,0.062360956446232345,43,0.3958333333333333,0.6306818181818181,0.7333333333333334,1.0,1.0,1.0,0.3222222222222222,0.5833333333333333,0.28888888888888886,0.3333333333333333,0.6287626262626261,0.2788314542873709,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.09,0.18138357147217055,130
85,3.2545873165130614,3.8609056209642953,0.04105930328369141,0.0017306281198924485,3,cityblock,28,uniform,"{'k': 3, 'metric': 'cityblock', 'neighbors': 28, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.2,0.4666666666666667,0.8,0.6929166666666666,0.19081377265106766,257,0.6666666666666666,0.8125,1.0,1.0,1.0,1.0,0.9722222222222222,0.22222222222222218,0.625,0.7083333333333334,0.8006944444444445,0.2409241866948354,12,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.6666666666666666,0.5,0.4916666666666667,0.09464847243000454,254,0.4583333333333333,0.55,1.0,1.0,1.0,1.0,0.8666666666666667,0.1841491841491842,0.2727272727272727,0.3,0.6631876456876457,0.3261584138023116,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.42857142857142855,0.0,0.05714285714285714,0.13093073414159542,267
104,1.446654486656189,0.8419757784744191,0.03984076976776123,0.0017190296308069904,3,euclidean,18,uniform,"{'k': 3, 'metric': 'euclidean', 'neighbors': 18, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.4,0.4666666666666667,0.8,0.7129166666666668,0.14245430553923832,206,0.6666666666666666,0.7083333333333334,0.9583333333333334,1.0,1.0,1.0,0.8194444444444444,0.38888888888888884,0.75,0.7083333333333334,0.7999999999999999,0.1874948558965134,13,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5166666666666667,0.04999999999999999,77,0.4583333333333333,0.6375,0.8333333333333333,1.0,1.0,1.0,0.5,0.2195767195767196,0.3333333333333333,0.3,0.6282076719576718,0.29390413313107616,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.42857142857142855,0.0,0.07362637362637361,0.14971292418060278,190
55,0.5698659420013428,0.10229150550497504,0.03598277568817139,0.0011720521021008213,2,euclidean,27,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 27, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.2,0.8,0.8,0.72625,0.17699311427284398,178,0.6794871794871794,0.9166666666666667,1.0,0.9375,1.0,1.0,0.9305555555555555,0.16666666666666663,0.638888888888889,0.7083333333333334,0.797809829059829,0.2488992094463862,14,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.625,0.5,0.4875,0.08750000000000001,289,0.2847222222222222,0.8166666666666667,1.0,0.7857142857142857,1.0,1.0,0.8095238095238095,0.1627816627816628,0.33333333333333337,0.3,0.649274198024198,0.3213605551218872,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714288,0.4,0.0,0.05428571428571429,0.12285714285714286,275
201,3.7259307861328126,1.5718565057319887,0.04971377849578858,0.002335869146398018,5,cityblock,28,uniform,"{'k': 5, 'metric': 'cityblock', 'neighbors': 28, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.6666666666666666,0.8,0.7729166666666667,0.042542870534712805,44,0.8333333333333333,0.6666666666666666,0.75,1.0,1.0,1.0,0.7222222222222222,0.8333333333333334,0.6666666666666666,0.5,0.7972222222222223,0.16007810593582122,15,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5166666666666667,0.04999999999999999,77,0.5213675213675214,0.5151515151515151,0.7,1.0,1.0,1.0,0.5833333333333333,0.7666666666666666,0.3055555555555556,0.2142857142857143,0.6606360306360306,0.27021170340824785,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.04444444444444444,0.13333333333333333,323
101,1.2596868753433228,0.7797512050620679,0.040568184852600095,0.0020925198612008413,3,euclidean,15,uniform,"{'k': 3, 'metric': 'euclidean', 'neighbors': 15, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.4,0.4666666666666667,0.8,0.7129166666666668,0.14245430553923832,206,0.6666666666666666,1.0,0.9583333333333334,0.9895833333333334,1.0,0.9722222222222222,0.5277777777777778,0.4305555555555555,0.7083333333333333,0.7083333333333334,0.7961805555555554,0.20388804921489226,16,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5166666666666667,0.04999999999999999,77,0.4583333333333333,1.0,0.8333333333333333,0.95,1.0,0.8666666666666667,0.24444444444444446,0.19120879120879122,0.31313131313131315,0.3,0.6157117882117882,0.32426533056881696,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769230769230765,0.42857142857142855,0.0,0.07362637362637361,0.14971292418060278,190
420,5.230517196655273,0.5715193783667687,0.06600618362426758,0.0029243271907054276,9,cityblock,15,uniform,"{'k': 9, 'metric': 'cityblock', 'neighbors': 15, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.2,0.8,0.7262500000000001,0.17699311427284398,161,0.8461538461538461,0.7916666666666666,0.8645833333333334,0.5,0.7916666666666666,1.0,0.9444444444444444,0.611111111111111,0.7638888888888888,0.8333333333333333,0.7946848290598291,0.13968389179151158,17,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.5125,0.0375,97,0.4444444444444445,0.6538461538461539,0.5416666666666666,0.4,0.40277777777777773,1.0,0.7333333333333334,0.2435897435897436,0.3472222222222222,0.4797979797979798,0.5246678321678322,0.20875778931873476,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.4,0.07333333333333333,0.14742229591663988,193
162,3.5172586679458617,4.745968526702811,0.04442672729492188,0.002342515291585814,4,euclidean,18,uniform,"{'k': 4, 'metric': 'euclidean', 'neighbors': 18, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.4666666666666667,0.6,0.8,0.7329166666666667,0.1066609698999592,145,0.5384615384615384,0.9166666666666666,1.0,1.0,1.0,0.9722222222222222,0.9166666666666666,0.4722222222222222,0.33333333333333326,0.7638888888888888,0.7913461538461538,0.2389678334230653,18,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5416666666666666,0.5,0.5,0.5041666666666667,0.01249999999999999,144,0.4583333333333333,0.7333333333333334,1.0,1.0,1.0,0.8333333333333333,0.6,0.2126022126022126,0.18461538461538463,0.3666666666666667,0.6388884263884262,0.30565248868941947,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.05833333333333333,0.1181453906563152,257
172,5.274891424179077,6.359208844984379,0.04561700820922852,0.0024289280600464226,4,euclidean,28,uniform,"{'k': 4, 'metric': 'euclidean', 'neighbors': 28, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.5333333333333333,0.8,0.7595833333333333,0.07901410739017856,73,0.858974358974359,0.7291666666666667,1.0,0.9999999999999999,0.611111111111111,0.9583333333333334,0.75,0.7083333333333333,0.5833333333333334,0.7083333333333334,0.790758547008547,0.14650588670211814,19,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333333,0.5,0.5083333333333333,0.024999999999999977,124,0.45238095238095244,0.6333333333333333,1.0,1.0,0.5333333333333333,0.75,0.7435897435897436,0.33333333333333337,0.26587301587301587,0.3,0.6011843711843712,0.2575272565227921,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.03636363636363636,0.10909090909090909,346
50,0.7907778739929199,0.518238802532959,0.03625791072845459,0.0012469457031251486,2,euclidean,22,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 22, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.6,0.8,0.4666666666666667,0.8,0.7329166666666667,0.1066609698999592,145,0.6794871794871794,0.75,0.9791666666666667,1.0,1.0,1.0,0.25,0.7083333333333334,0.8333333333333334,0.6944444444444444,0.7894764957264957,0.22162410905133628,20,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.75,0.6666666666666666,0.5,0.5291666666666667,0.09868932735272509,34,0.2847222222222222,0.7,0.9,1.0,1.0,1.0,0.21428571428571427,0.41025641025641024,0.42857142857142855,0.29047619047619044,0.6228311965811966,0.3137129779917049,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,0.42857142857142855,0.0,0.1,0.20253495541082608,106
17,0.8351234436035156,0.5605128687899541,0.03561744689941406,0.0016592261974274877,2,cityblock,18,uniform,"{'k': 2, 'metric': 'cityblock', 'neighbors': 18, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.6,0.6666666666666666,0.8,0.7529166666666667,0.06577661058461437,92,0.6666666666666666,0.9166666666666667,0.8333333333333334,1.0,1.0,0.9166666666666666,0.625,0.5416666666666666,0.6805555555555555,0.7083333333333334,0.7888888888888889,0.1564951780111475,21,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.6666666666666666,0.5,0.5291666666666667,0.0590726953281576,34,0.4583333333333333,0.8333333333333333,0.7125,1.0,1.0,0.6666666666666667,0.2813852813852814,0.22222222222222224,0.3380952380952381,0.3,0.5812536075036074,0.2847675900846316,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4444444444444444,0.0,0.08444444444444445,0.16918103387266029,145
169,3.8453649282455444,4.861795201310445,0.044713735580444336,0.0017674096276971759,4,euclidean,25,uniform,"{'k': 4, 'metric': 'euclidean', 'neighbors': 25, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.4,0.8,0.7462500000000001,0.11779882215030844,102,0.47435897435897434,0.5104166666666666,1.0,1.0,1.0,0.9999999999999999,0.9722222222222222,0.6805555555555555,0.5833333333333333,0.6527777777777778,0.787366452991453,0.21467436170188284,22,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.525,0.075,43,0.18055555555555555,0.2825757575757576,1.0,1.0,1.0,1.0,0.9166666666666665,0.40476190476190477,0.2619047619047619,0.26666666666666666,0.6313131313131313,0.35646905370190873,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,0.30769230769230765,0.0,0.0879120879120879,0.1854507526130021,135
279,4.168660879135132,1.3776298110989555,0.05328648090362549,0.0025861208303856807,6,euclidean,19,uniform,"{'k': 6, 'metric': 'euclidean', 'neighbors': 19, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.4,0.8,0.7462500000000001,0.11779882215030844,102,0.8076923076923076,0.6875,0.875,1.0,0.9166666666666666,0.9444444444444444,0.7083333333333334,0.4444444444444444,0.7916666666666666,0.6805555555555556,0.7856303418803419,0.15489022245194622,23,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5125,0.0375,97,0.6180555555555556,0.3555555555555555,0.5833333333333333,1.0,0.7777777777777777,0.7333333333333334,0.3666666666666667,0.2383838383838384,0.375,0.34523809523809523,0.5393344155844155,0.23101423612255015,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.04,0.12000000000000001,330
52,0.6167083978652954,0.15163294546706083,0.03612785339355469,0.0015614514700953343,2,euclidean,24,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 24, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.2,0.6,0.8,0.7062499999999999,0.1788199163963567,231,0.6794871794871794,0.9375,1.0,1.0,1.0,0.7916666666666667,0.861111111111111,0.09722222222222222,0.75,0.7083333333333334,0.7825320512820512,0.256706387268715,24,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375,0.75,0.5,0.5125,0.08750000000000001,97,0.2847222222222222,0.8166666666666667,1.0,1.0,1.0,0.5,0.7777777777777777,0.16923076923076924,0.3333333333333333,0.3,0.6181730769230769,0.31801259313377017,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.075,0.16007810593582122,185
339,5.844842052459716,5.529959155963091,0.05741009712219238,0.0017847900851428703,7,euclidean,21,uniform,"{'k': 7, 'metric': 'euclidean', 'neighbors': 21, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8666666666666667,0.3333333333333333,0.8,0.74625,0.1417701827685294,114,0.6153846153846154,0.71875,0.75,0.9375,0.9444444444444444,0.9999999999999999,0.9027777777777778,0.7777777777777778,0.41666666666666663,0.75,0.7813301282051281,0.167323265671292,25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.4999999999999999,0.07453559924999298,221,0.29166666666666663,0.36736111111111114,0.625,0.7333333333333334,0.8095238095238095,1.0,0.6984126984126984,0.5396825396825397,0.24444444444444446,0.3333333333333333,0.5642757936507936,0.23865984828533474,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.06666666666666667,0.1527525231651947,219
166,2.37210328578949,0.9863397958049772,0.04532318115234375,0.0021372628904956638,4,euclidean,22,uniform,"{'k': 4, 'metric': 'euclidean', 'neighbors': 22, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.6,0.8,0.76625,0.06022094735222954,58,0.3589743589743589,0.9166666666666666,0.9791666666666666,0.8229166666666666,0.8333333333333333,1.0,0.75,0.6666666666666666,0.6805555555555556,0.7916666666666666,0.7799946581196581,0.17676644670672825,26,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.625,0.5,0.5375,0.08003905296791061,16,0.16506410256410256,0.7986111111111112,0.9166666666666666,0.5833333333333333,0.7333333333333334,1.0,0.43333333333333335,0.5714285714285714,0.2813852813852814,0.375,0.5858155733155733,0.2618532805391524,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285715,0.4,0.0,0.09714285714285716,0.19803112515615381,114
51,0.7155438661575317,0.5965590112540402,0.03574221134185791,0.001943644164048034,2,euclidean,23,uniform,"{'k': 2, 'metric': 'euclidean', 'neighbors': 23, 'weights': 'uniform'}",0.8125,0.75,0.75,0.75,0.8,0.8,0.8,0.2,0.6666666666666666,0.8,0.7129166666666666,0.17595424357864559,210,0.6666666666666666,0.875,0.96875,0.9999999999999999,1.0,1.0,0.875,0.08333333333333331,0.625,0.6944444444444444,0.7788194444444445,0.2698881745021651,27,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5166666666666667,0.04999999999999999,77,0.4583333333333333,0.8125,0.8928571428571428,1.0,1.0,1.0,0.6666666666666666,0.2,0.29365079365079366,0.29047619047619044,0.6614484126984127,0.3077874584307674,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.4444444444444444,0.0,0.07777777777777778,0.1575271875417536,170
